measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,America,Female,50 to 54,Other drug use disorders,Number,2015,200.84852131593644,226.1097846401998,173.05789113510866
Deaths,America,Male,55 to 59,Other drug use disorders,Number,2015,209.5764006348769,235.7773178913795,187.25245539181745
Deaths,America,Female,55 to 59,Other drug use disorders,Number,2015,175.42259101731196,200.21003196900523,150.80626680278334
Deaths,America,Male,60 to 64,Other drug use disorders,Number,2015,104.8014654169286,117.61043055165719,93.66728134480456
Deaths,America,Female,60 to 64,Other drug use disorders,Number,2015,88.90667525035636,99.0322869266835,77.6889178357393
Deaths,America,Male,65 to 69,Other drug use disorders,Number,2015,63.78258821402761,70.88007606056192,57.90942170936747
Deaths,America,Female,65 to 69,Other drug use disorders,Number,2015,66.35982491704104,73.41200160596254,59.417264836409274
Deaths,America,Male,70 to 74,Other drug use disorders,Number,2015,63.97066745171679,70.73988988571658,58.863835427686645
Deaths,America,Female,70 to 74,Other drug use disorders,Number,2015,74.85116496592676,82.3864254039246,67.11021150178433
Deaths,America,Male,75 to 79,Other drug use disorders,Number,2015,28.043286841913254,30.73209026246428,25.774492207332703
Deaths,America,Female,75 to 79,Other drug use disorders,Number,2015,33.58962208657951,36.67070489948621,29.932629892149663
Deaths,America,Male,80 to 84,Other drug use disorders,Number,2015,34.89318488182739,38.44660179923067,31.034721626598007
Deaths,America,Female,80 to 84,Other drug use disorders,Number,2015,34.495591026647624,38.179799907233445,29.18090076133832
Deaths,America,Male,85 to 89,Other drug use disorders,Number,2015,23.369601240737616,25.781166715165597,19.95280211263813
Deaths,America,Female,85 to 89,Other drug use disorders,Number,2015,29.94330810144115,34.0260986943061,24.25241178508097
Deaths,America,Male,90 to 94,Other drug use disorders,Number,2015,14.282274492659104,16.186098503483812,11.637097381061984
Deaths,America,Female,90 to 94,Other drug use disorders,Number,2015,20.598810575690266,24.030305790322753,15.421724844702252
Deaths,America,Male,95 plus,Other drug use disorders,Number,2015,6.698621357941328,7.7686630570625255,5.252065818062467
Deaths,America,Female,95 plus,Other drug use disorders,Number,2015,11.29986519946009,13.223843583515043,8.12776835957082
Deaths,Africa,Male,15 to 19,Opioid use disorders,Number,2015,91.3003542832698,111.47571171286646,74.45930435728168
Deaths,Africa,Female,15 to 19,Opioid use disorders,Number,2015,47.35558739584475,61.58769833018473,35.875410972041834
Deaths,Africa,Male,20 to 24,Opioid use disorders,Number,2015,191.9980304057185,240.381762007077,154.26136117060736
Deaths,Africa,Female,20 to 24,Opioid use disorders,Number,2015,51.27447337246617,70.48696847455894,36.87654003354457
Deaths,Africa,Male,25 to 29,Opioid use disorders,Number,2015,211.14084154422216,263.1989828902754,168.31656298939004
Deaths,Africa,Female,25 to 29,Opioid use disorders,Number,2015,53.93922958248161,73.11767776960015,39.05246330649529
Deaths,Africa,Male,30 to 34,Opioid use disorders,Number,2015,256.22569707338204,308.3781077998077,208.4614299187854
Deaths,Africa,Female,30 to 34,Opioid use disorders,Number,2015,65.73200704799822,89.07086295980264,48.18039294609165
Deaths,Africa,Male,35 to 39,Opioid use disorders,Number,2015,282.1506437027696,336.5070796710244,233.48390016823654
Deaths,Africa,Female,35 to 39,Opioid use disorders,Number,2015,62.870150153141864,88.25445968370838,44.66786004061425
Deaths,Africa,Male,40 to 44,Opioid use disorders,Number,2015,246.69683110411782,299.7243905035458,203.24885158390808
Deaths,Africa,Female,40 to 44,Opioid use disorders,Number,2015,51.77938529598547,70.31587742203301,38.01742799226589
Deaths,Africa,Male,45 to 49,Opioid use disorders,Number,2015,126.32009389689017,159.82342453427367,101.30194180261697
Deaths,Africa,Female,45 to 49,Opioid use disorders,Number,2015,43.1292710481185,62.73320406202932,28.578770561494302
Deaths,Africa,Male,50 to 54,Opioid use disorders,Number,2015,87.4255749620778,109.47850501253859,69.73523653497817
Deaths,Africa,Female,50 to 54,Opioid use disorders,Number,2015,42.591426495448665,54.31495543504914,33.24374956157635
Deaths,Africa,Male,55 to 59,Opioid use disorders,Number,2015,74.91742959596994,95.30594274729096,60.28097560638087
Deaths,Africa,Female,55 to 59,Opioid use disorders,Number,2015,25.501528592929628,33.95131923689166,19.423915433087455
Deaths,Africa,Male,60 to 64,Opioid use disorders,Number,2015,92.31929174061383,116.36698635318675,73.63128566224972
Deaths,Africa,Female,60 to 64,Opioid use disorders,Number,2015,18.95367021299467,25.581539830325617,14.217201813543321
Deaths,Africa,Male,65 to 69,Opioid use disorders,Number,2015,70.47187154336628,87.58507319338443,56.51624961360207
Deaths,Africa,Female,65 to 69,Opioid use disorders,Number,2015,18.619524240813995,23.81822229274317,14.358196690444382
Deaths,Africa,Male,70 to 74,Opioid use disorders,Number,2015,67.76096626752664,83.09065120175933,53.316781309515484
Deaths,Africa,Female,70 to 74,Opioid use disorders,Number,2015,12.067311209800602,15.279867266173634,9.35042186642337
Deaths,Africa,Male,75 to 79,Opioid use disorders,Number,2015,60.799226108242244,74.72056171744089,47.74085407589234
Deaths,Africa,Female,75 to 79,Opioid use disorders,Number,2015,13.246848922551054,16.58230452731811,10.495509390981551
Deaths,Africa,Male,80 to 84,Opioid use disorders,Number,2015,37.69632756064902,46.66137283753183,27.871190874682664
Deaths,Africa,Female,80 to 84,Opioid use disorders,Number,2015,10.99545016732166,13.467298151485181,8.872130379386302
Deaths,Africa,Male,85 to 89,Opioid use disorders,Number,2015,14.95173627005277,18.71324523824328,10.899119452333995
Deaths,Africa,Female,85 to 89,Opioid use disorders,Number,2015,7.546419293342912,9.588770384852698,5.821899758661258
Deaths,Africa,Male,90 to 94,Opioid use disorders,Number,2015,11.348995848565504,14.792333111010285,7.713491331760752
Deaths,Africa,Female,90 to 94,Opioid use disorders,Number,2015,2.803029218661355,3.4063223738303385,2.1251447719617764
Deaths,Africa,Male,95 plus,Opioid use disorders,Number,2015,1.6619200207278364,2.454294064420946,1.0352155579117492
Deaths,Africa,Female,95 plus,Opioid use disorders,Number,2015,0.9791274681151447,1.2379011310148507,0.6954050778825314
Deaths,Africa,Male,10 to 14,Cocaine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Africa,Female,10 to 14,Cocaine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Africa,Male,15 to 19,Cocaine use disorders,Number,2015,3.956532632061213,7.516395356099902,2.7118323944015894
Deaths,Africa,Female,15 to 19,Cocaine use disorders,Number,2015,2.2871884133284497,3.3603831787104737,1.4111226990962968
Deaths,Africa,Male,20 to 24,Cocaine use disorders,Number,2015,10.452656360502981,17.00708814554085,7.378661135536785
Deaths,Africa,Female,20 to 24,Cocaine use disorders,Number,2015,2.0598608141317425,3.2275149799460467,1.2996473487421736
Deaths,Africa,Male,25 to 29,Cocaine use disorders,Number,2015,13.736770988681437,22.641366767446044,9.498201293543925
Deaths,Africa,Female,25 to 29,Cocaine use disorders,Number,2015,2.3563750344133436,3.5403106589417437,1.5408829286806702
Deaths,Africa,Male,30 to 34,Cocaine use disorders,Number,2015,22.381244678019574,36.27017930610048,15.812173291485955
Deaths,Africa,Female,30 to 34,Cocaine use disorders,Number,2015,3.7791184593076497,5.44135506443507,2.599172943567501
Deaths,Africa,Male,35 to 39,Cocaine use disorders,Number,2015,20.84462068731179,34.37855391492135,14.771395463239042
Deaths,Africa,Female,35 to 39,Cocaine use disorders,Number,2015,3.966965084909083,5.882177216768338,2.6560449066233938
Deaths,Africa,Male,40 to 44,Cocaine use disorders,Number,2015,17.424977966720192,29.55888352655739,12.404760795704261
Deaths,Africa,Female,40 to 44,Cocaine use disorders,Number,2015,3.2307108290545035,4.693226669927639,2.205041647365997
Deaths,Africa,Male,45 to 49,Cocaine use disorders,Number,2015,11.690406877004797,19.99033118439101,8.122524382671678
Deaths,Africa,Female,45 to 49,Cocaine use disorders,Number,2015,3.235622310658559,5.102384800927382,1.985550088191367
Deaths,Africa,Male,50 to 54,Cocaine use disorders,Number,2015,11.569332780413687,18.85749533703925,8.222581325327017
Deaths,Africa,Female,50 to 54,Cocaine use disorders,Number,2015,2.3175476621756106,3.0970901750412203,1.711337739732333
Deaths,Africa,Male,55 to 59,Cocaine use disorders,Number,2015,10.434638176075138,15.44564776343518,7.390237128574793
Deaths,Africa,Female,55 to 59,Cocaine use disorders,Number,2015,0.7476547043122599,1.1254905749450634,0.5073945596649372
Deaths,Africa,Male,60 to 64,Cocaine use disorders,Number,2015,7.6833543250044265,13.068784774159326,5.3757303033409904
Deaths,Africa,Female,60 to 64,Cocaine use disorders,Number,2015,0.62645724672462,0.9110447241920563,0.41300702216220736
Deaths,Africa,Male,65 to 69,Cocaine use disorders,Number,2015,6.5608417343807535,9.974815468447257,4.6565702354857175
Deaths,Africa,Female,65 to 69,Cocaine use disorders,Number,2015,0.5052298187357547,0.6719363297294156,0.3534616811756471
Deaths,Africa,Male,70 to 74,Cocaine use disorders,Number,2015,4.619437003864219,8.715583702406095,3.018220957282085
Deaths,Africa,Female,70 to 74,Cocaine use disorders,Number,2015,0.3098500438674128,0.38722069613147647,0.23196343887745627
Deaths,Africa,Male,75 to 79,Cocaine use disorders,Number,2015,3.1437377672046907,5.200102915803323,2.146287125346544
Deaths,Africa,Female,75 to 79,Cocaine use disorders,Number,2015,0.3860602044439708,0.49383329025842937,0.29375120861760506
Deaths,Africa,Male,80 to 84,Cocaine use disorders,Number,2015,0.4882761891420145,0.8068727078727999,0.34238556764048744
Deaths,Africa,Female,80 to 84,Cocaine use disorders,Number,2015,0.2785647625404659,0.3695541492008268,0.20566969442891653
Deaths,Africa,Male,85 to 89,Cocaine use disorders,Number,2015,0.16978945549001037,0.25785341620620517,0.12306612688485735
Deaths,Africa,Female,85 to 89,Cocaine use disorders,Number,2015,0.12112005818505418,0.15875278194103412,0.09186265343960279
Deaths,Africa,Male,90 to 94,Cocaine use disorders,Number,2015,0.14368029187170586,0.24393183323562198,0.09354447093058257
Deaths,Africa,Female,90 to 94,Cocaine use disorders,Number,2015,0.14466844905061696,0.18261864226710028,0.10813292216124842
Deaths,Africa,Male,95 plus,Cocaine use disorders,Number,2015,0.020443043416403742,0.031231114070494493,0.01393117930733655
Deaths,Africa,Female,95 plus,Cocaine use disorders,Number,2015,0.034536010192090925,0.044485405304917895,0.025121542992294014
Deaths,Africa,Male,10 to 14,Amphetamine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Africa,Female,10 to 14,Amphetamine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Africa,Male,15 to 19,Amphetamine use disorders,Number,2015,2.615886468019544,4.362860811883989,1.77982804092994
Deaths,Africa,Female,15 to 19,Amphetamine use disorders,Number,2015,1.993584295753768,3.3642106248509505,1.165936779513481
Deaths,Africa,Male,20 to 24,Amphetamine use disorders,Number,2015,5.452628373044955,8.552946839949135,3.705138916204691
Deaths,Africa,Female,20 to 24,Amphetamine use disorders,Number,2015,1.7220681064621155,3.0280003590434243,0.9586446568262454
Deaths,Africa,Male,25 to 29,Amphetamine use disorders,Number,2015,7.5981669196345,12.228923503187458,4.955187279328002
Deaths,Africa,Female,25 to 29,Amphetamine use disorders,Number,2015,1.6910851299743865,3.259077028648553,1.0075122172487703
Deaths,Africa,Male,30 to 34,Amphetamine use disorders,Number,2015,11.11778354127304,16.770619555908574,7.666760019989451
Deaths,Africa,Female,30 to 34,Amphetamine use disorders,Number,2015,1.9030468852399163,3.4918573795568535,1.1702064914078902
Deaths,Africa,Male,35 to 39,Amphetamine use disorders,Number,2015,11.281616061296189,16.369912243640773,7.645979367920214
Deaths,Africa,Female,35 to 39,Amphetamine use disorders,Number,2015,1.819988215486372,3.5170965529911116,1.053948707749951
Deaths,Africa,Male,40 to 44,Amphetamine use disorders,Number,2015,9.091943546773484,13.39887898735828,6.484806281702976
Deaths,Africa,Female,40 to 44,Amphetamine use disorders,Number,2015,1.0941113364620103,2.0248515807685923,0.7010752625882587
Deaths,Africa,Male,45 to 49,Amphetamine use disorders,Number,2015,5.914897794574317,8.878190147014848,3.9966517849513843
Deaths,Africa,Female,45 to 49,Amphetamine use disorders,Number,2015,1.1752093135759356,2.145022378491024,0.6795451152481328
Deaths,Africa,Male,50 to 54,Amphetamine use disorders,Number,2015,6.2842229275716255,9.22991966850078,4.326737005586798
Deaths,Africa,Female,50 to 54,Amphetamine use disorders,Number,2015,1.3735087290609003,2.011366086787784,0.9558201575378471
Deaths,Africa,Male,55 to 59,Amphetamine use disorders,Number,2015,5.249788296265514,7.89950218249423,3.628505232893132
Deaths,Africa,Female,55 to 59,Amphetamine use disorders,Number,2015,0.7635467944351091,1.2612668335090305,0.48326235906146703
Deaths,Africa,Male,60 to 64,Amphetamine use disorders,Number,2015,4.141973232669682,6.150788632756954,2.9728496518832674
Deaths,Africa,Female,60 to 64,Amphetamine use disorders,Number,2015,0.6499199379138293,1.0393982015756578,0.4164437527802995
Deaths,Africa,Male,65 to 69,Amphetamine use disorders,Number,2015,3.5347550720866643,5.578107692802145,2.3503898990089063
Deaths,Africa,Female,65 to 69,Amphetamine use disorders,Number,2015,0.5483336497772094,0.8190943934080569,0.3501759248552461
Deaths,Africa,Male,70 to 74,Amphetamine use disorders,Number,2015,1.1587012752026462,1.8638693272736377,0.7313730940619554
Deaths,Africa,Female,70 to 74,Amphetamine use disorders,Number,2015,0.17865383240421973,0.28516460972780544,0.1182870112285386
Deaths,Africa,Male,75 to 79,Amphetamine use disorders,Number,2015,0.8986768519479514,1.2808663991093336,0.635694761341989
Deaths,Africa,Female,75 to 79,Amphetamine use disorders,Number,2015,0.19578977604259695,0.30751237147401,0.1294586446086623
Deaths,Africa,Male,80 to 84,Amphetamine use disorders,Number,2015,0.10454443914850163,0.174987244900036,0.0690278084551055
Deaths,Africa,Female,80 to 84,Amphetamine use disorders,Number,2015,0.012425041439438298,0.019248146220037357,0.008074636922339659
Deaths,Africa,Male,85 to 89,Amphetamine use disorders,Number,2015,0.07929452633881617,0.1220412401517058,0.05225766864435222
Deaths,Africa,Female,85 to 89,Amphetamine use disorders,Number,2015,0.018624299461911284,0.029760541945262196,0.012135821727854792
Deaths,Africa,Male,90 to 94,Amphetamine use disorders,Number,2015,0.06655464380945444,0.09893738765268391,0.04519633219516872
Deaths,Africa,Female,90 to 94,Amphetamine use disorders,Number,2015,0.018346061714308696,0.0236059365408584,0.013227485403610751
Deaths,Africa,Male,95 plus,Amphetamine use disorders,Number,2015,0.012795713088752162,0.02076288418545757,0.008379125781040426
Deaths,Africa,Female,95 plus,Amphetamine use disorders,Number,2015,0.005874852815044673,0.00798288914175933,0.004069651004489138
Deaths,Africa,Male,10 to 14,Other drug use disorders,Number,2015,0.0,0.0,0.0
Deaths,Africa,Female,10 to 14,Other drug use disorders,Number,2015,0.0,0.0,0.0
Deaths,Africa,Male,15 to 19,Other drug use disorders,Number,2015,16.186368260529385,22.36006498506978,12.130066426000377
Deaths,Africa,Female,15 to 19,Other drug use disorders,Number,2015,13.433819113154714,19.900498322715574,8.745333134973059
Deaths,Africa,Male,20 to 24,Other drug use disorders,Number,2015,42.248182095298425,54.54564713020287,32.78396781583646
Deaths,Africa,Female,20 to 24,Other drug use disorders,Number,2015,13.215262643376954,19.503501408069024,8.617569352955076
Deaths,Africa,Male,25 to 29,Other drug use disorders,Number,2015,53.1183077814733,68.10623710239264,41.40958620532153
Deaths,Africa,Female,25 to 29,Other drug use disorders,Number,2015,14.527763791627885,21.049478273705365,9.411070773137547
Deaths,Africa,Male,30 to 34,Other drug use disorders,Number,2015,59.76881783598464,76.03197501647077,46.79109463981973
Deaths,Africa,Female,30 to 34,Other drug use disorders,Number,2015,17.266399627027965,24.806253545607436,11.836699891094009
Deaths,Africa,Male,35 to 39,Other drug use disorders,Number,2015,62.24848398683147,81.43581776855173,48.58855069933279
Deaths,Africa,Female,35 to 39,Other drug use disorders,Number,2015,20.04827786482068,28.98176347336739,13.308958288974067
Deaths,Africa,Male,40 to 44,Other drug use disorders,Number,2015,48.644438371445645,63.817521922035205,37.533765995895074
Deaths,Africa,Female,40 to 44,Other drug use disorders,Number,2015,13.834132958558817,19.992688343257495,9.601930486858851
Deaths,Africa,Male,45 to 49,Other drug use disorders,Number,2015,29.102312156568072,39.22723876799663,21.59344706514612
Deaths,Africa,Female,45 to 49,Other drug use disorders,Number,2015,14.258269173036453,22.642122064458025,8.744235793685123
Deaths,Africa,Male,50 to 54,Other drug use disorders,Number,2015,19.431812613289704,26.03723401945974,14.494424781552784
Deaths,Africa,Female,50 to 54,Other drug use disorders,Number,2015,12.002858354831542,15.897217569606267,8.927449828871856
Deaths,Africa,Male,55 to 59,Other drug use disorders,Number,2015,16.046421323542663,21.884132872943344,11.885042726771191
Deaths,Africa,Female,55 to 59,Other drug use disorders,Number,2015,8.073729402016113,11.652147798186428,5.555596580101279
Deaths,Africa,Male,60 to 64,Other drug use disorders,Number,2015,17.21834169870386,24.708357629969075,12.198129745436617
Deaths,Africa,Female,60 to 64,Other drug use disorders,Number,2015,9.616111451871387,13.446629159450685,6.774022172317861
Deaths,Africa,Male,65 to 69,Other drug use disorders,Number,2015,15.338265568391142,21.860710043053285,11.448435255546743
Deaths,Africa,Female,65 to 69,Other drug use disorders,Number,2015,8.54792602585977,11.492490368586001,6.293480798985552
Deaths,Africa,Male,70 to 74,Other drug use disorders,Number,2015,23.765378051373826,34.92615410038806,17.094939549455344
Deaths,Africa,Female,70 to 74,Other drug use disorders,Number,2015,12.064047934985357,15.427487515627245,9.419385640958838
Deaths,Africa,Male,75 to 79,Other drug use disorders,Number,2015,25.15473446727337,37.39458583992024,18.062816363317783
Deaths,Africa,Female,75 to 79,Other drug use disorders,Number,2015,12.531038183145855,16.447101962451278,9.469194499212659
Deaths,Africa,Male,80 to 84,Other drug use disorders,Number,2015,19.945341243515045,29.118056359035823,14.218036224570415
Deaths,Africa,Female,80 to 84,Other drug use disorders,Number,2015,10.484315203382295,13.23307990758694,8.28068210244489
Deaths,Africa,Male,85 to 89,Other drug use disorders,Number,2015,10.844606941624598,14.696397035799292,8.05809345934669
Deaths,Africa,Female,85 to 89,Other drug use disorders,Number,2015,7.652418002742804,10.086058103618276,5.866626425738908
Deaths,Africa,Male,90 to 94,Other drug use disorders,Number,2015,8.688550069698056,12.584515291112124,6.020893713582059
Deaths,Africa,Female,90 to 94,Other drug use disorders,Number,2015,2.590742647922771,3.1863513992530574,1.9782556493372376
Deaths,Africa,Male,95 plus,Other drug use disorders,Number,2015,1.494076495699046,2.468190558144991,0.9836494440733651
Deaths,Africa,Female,95 plus,Other drug use disorders,Number,2015,0.9777035392285506,1.2483981475819612,0.7049382236808587
Deaths,Europe,Male,10 to 14,Opioid use disorders,Number,2015,6.159525367856379,11.522125780983131,2.234969451796182
Deaths,Europe,Female,10 to 14,Opioid use disorders,Number,2015,1.0277152433266057,3.533868825335144,0.032247035235175976
Deaths,Europe,Male,15 to 19,Opioid use disorders,Number,2015,175.06188805219435,190.06438496334766,161.07265321384887
Deaths,Europe,Female,15 to 19,Opioid use disorders,Number,2015,69.42374780310016,74.85004456717118,64.87677793173391
Deaths,Europe,Male,20 to 24,Opioid use disorders,Number,2015,731.4929376782985,790.6168400770316,681.6990865647515
Deaths,Europe,Female,20 to 24,Opioid use disorders,Number,2015,152.1623175551759,161.3879480456144,143.17873255168976
Deaths,Europe,Male,25 to 29,Opioid use disorders,Number,2015,1693.8252848677903,1853.162542742194,1575.2082015081833
Deaths,Europe,Female,25 to 29,Opioid use disorders,Number,2015,289.10529239621616,305.728647823082,272.39626480936596
Deaths,Europe,Male,30 to 34,Opioid use disorders,Number,2015,2313.0240277795288,2535.414761037403,2147.914743646311
Deaths,Europe,Female,30 to 34,Opioid use disorders,Number,2015,372.4835413559178,391.1670911968152,354.29909034778456
Deaths,Europe,Male,35 to 39,Opioid use disorders,Number,2015,1929.1602536161724,2069.9990595703794,1809.7163800508495
Deaths,Europe,Female,35 to 39,Opioid use disorders,Number,2015,348.80563185146076,366.42612242231587,331.3719414471629
Deaths,Europe,Male,40 to 44,Opioid use disorders,Number,2015,1338.559063232294,1438.9223415582132,1253.436912623682
Deaths,Europe,Female,40 to 44,Opioid use disorders,Number,2015,303.508808465671,320.96405500533626,287.63980422336283
Deaths,Europe,Male,45 to 49,Opioid use disorders,Number,2015,983.0930888092668,1063.909129396295,908.7236298476988
Deaths,Europe,Female,45 to 49,Opioid use disorders,Number,2015,294.1914664151786,312.694622228144,276.78696432161496
Deaths,Europe,Male,50 to 54,Opioid use disorders,Number,2015,727.210693232401,783.9607398622886,679.6375126979653
Deaths,Europe,Female,50 to 54,Opioid use disorders,Number,2015,295.75367828347413,313.8871156567034,281.07073111043064
Deaths,Europe,Male,55 to 59,Opioid use disorders,Number,2015,572.9344621862715,611.530937298544,536.2792018346579
Deaths,Europe,Female,55 to 59,Opioid use disorders,Number,2015,292.90660759084045,313.5242528733045,276.0920109285802
Deaths,Europe,Male,60 to 64,Opioid use disorders,Number,2015,385.3564102192459,408.5937131181393,363.9178933775317
Deaths,Europe,Female,60 to 64,Opioid use disorders,Number,2015,215.81915808500017,230.37850731731922,203.38860134829136
Deaths,Europe,Male,65 to 69,Opioid use disorders,Number,2015,255.82645807169,273.5576970831229,239.79378859906646
Deaths,Europe,Female,65 to 69,Opioid use disorders,Number,2015,182.38005813013618,196.11460726041508,170.6545581119595
Deaths,Europe,Male,70 to 74,Opioid use disorders,Number,2015,171.38407882127308,187.5495655879685,157.1640686892217
Deaths,Europe,Female,70 to 74,Opioid use disorders,Number,2015,140.8670254903758,155.54461471405057,128.62092066089573
Deaths,Europe,Male,75 to 79,Opioid use disorders,Number,2015,202.28781695999524,225.9173100677717,182.50775970679592
Deaths,Europe,Female,75 to 79,Opioid use disorders,Number,2015,200.83917081498458,222.22001114102062,179.91798018591396
Deaths,Europe,Male,80 to 84,Opioid use disorders,Number,2015,134.92761309435912,167.29771971748218,108.99833315945962
Deaths,Europe,Female,80 to 84,Opioid use disorders,Number,2015,226.95947288720774,263.7950972571098,187.90551202573337
Deaths,Europe,Male,85 to 89,Opioid use disorders,Number,2015,122.88202618647927,153.2332432155885,97.36560835009223
Deaths,Europe,Female,85 to 89,Opioid use disorders,Number,2015,274.39993510783756,338.0738763055848,206.01229522387135
Deaths,Europe,Male,90 to 94,Opioid use disorders,Number,2015,63.3660819386107,80.10810245656712,47.805948479374145
Deaths,Europe,Female,90 to 94,Opioid use disorders,Number,2015,185.09416160021166,223.63062785083505,139.46222151245146
Deaths,Europe,Male,95 plus,Opioid use disorders,Number,2015,15.84534139486276,19.440404705772238,12.054842116450363
Deaths,Europe,Female,95 plus,Opioid use disorders,Number,2015,65.52062805465927,78.42170645180275,48.297320222793665
Deaths,Europe,Male,10 to 14,Cocaine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Europe,Female,10 to 14,Cocaine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Europe,Male,15 to 19,Cocaine use disorders,Number,2015,11.441090003906309,13.037879172301954,10.086595790957958
Deaths,Europe,Female,15 to 19,Cocaine use disorders,Number,2015,2.5094440141759558,3.018225403323966,2.165454507514073
Deaths,Europe,Male,20 to 24,Cocaine use disorders,Number,2015,43.12485838242518,48.052237456203876,38.85201826955237
Deaths,Europe,Female,20 to 24,Cocaine use disorders,Number,2015,5.063028138200887,5.541200102794944,4.64521653888667
Deaths,Europe,Male,25 to 29,Cocaine use disorders,Number,2015,85.18421894537876,94.61223245773279,76.79720444300514
Deaths,Europe,Female,25 to 29,Cocaine use disorders,Number,2015,7.949319675029716,8.684853409212824,7.313736847284054
Deaths,Europe,Male,30 to 34,Cocaine use disorders,Number,2015,100.709466230812,111.68707305422012,91.54801521253404
Deaths,Europe,Female,30 to 34,Cocaine use disorders,Number,2015,21.06224333645254,22.346333088803927,19.8387557853699
Deaths,Europe,Male,35 to 39,Cocaine use disorders,Number,2015,83.71455642009275,91.8839835880988,76.27940855313717
Deaths,Europe,Female,35 to 39,Cocaine use disorders,Number,2015,20.121939552085305,21.512828369770286,18.889025914141463
Deaths,Europe,Male,40 to 44,Cocaine use disorders,Number,2015,61.90258494907659,68.79553465142975,55.91012117187626
Deaths,Europe,Female,40 to 44,Cocaine use disorders,Number,2015,16.88676137005994,18.0796192275447,15.849682561558401
Deaths,Europe,Male,45 to 49,Cocaine use disorders,Number,2015,51.75242505403794,58.18008577139274,46.14558938239079
Deaths,Europe,Female,45 to 49,Cocaine use disorders,Number,2015,16.870787286983237,18.251142472688027,15.587390524628391
Deaths,Europe,Male,50 to 54,Cocaine use disorders,Number,2015,53.15378329139274,58.7631542027796,48.29363407099775
Deaths,Europe,Female,50 to 54,Cocaine use disorders,Number,2015,3.5152210068825473,3.9499658232558064,3.186658995534391
Deaths,Europe,Male,55 to 59,Cocaine use disorders,Number,2015,44.03311515953527,47.83948820704947,40.401017351601624
Deaths,Europe,Female,55 to 59,Cocaine use disorders,Number,2015,3.5300113829211615,3.9601315100644605,3.17064740356556
Deaths,Europe,Male,60 to 64,Cocaine use disorders,Number,2015,29.453316160821576,31.57096640953401,27.23022111064673
Deaths,Europe,Female,60 to 64,Cocaine use disorders,Number,2015,2.3091153512789466,2.69786074897711,1.9793409028789
Deaths,Europe,Male,65 to 69,Cocaine use disorders,Number,2015,19.93484447791717,21.69421589492559,18.206770879267875
Deaths,Europe,Female,65 to 69,Cocaine use disorders,Number,2015,2.5535224417866087,2.9333999518850553,2.2421850723807597
Deaths,Europe,Male,70 to 74,Cocaine use disorders,Number,2015,1.8559758469959877,2.48473214662155,1.3908831597300293
Deaths,Europe,Female,70 to 74,Cocaine use disorders,Number,2015,2.930808043912427,3.463772103673851,2.5052012807745547
Deaths,Europe,Male,75 to 79,Cocaine use disorders,Number,2015,2.1070113549725575,2.8291530471409105,1.5800915953106436
Deaths,Europe,Female,75 to 79,Cocaine use disorders,Number,2015,3.3198411891405497,3.9340035406237215,2.755670742445136
Deaths,Europe,Male,80 to 84,Cocaine use disorders,Number,2015,0.7679219414764556,0.9593924968239332,0.6153181507735863
Deaths,Europe,Female,80 to 84,Cocaine use disorders,Number,2015,0.8083335635422042,1.0414286905147876,0.628066940009157
Deaths,Europe,Male,85 to 89,Cocaine use disorders,Number,2015,0.3760111258142406,0.4540364008251577,0.30453487329998447
Deaths,Europe,Female,85 to 89,Cocaine use disorders,Number,2015,0.824572146335595,1.1144552613398955,0.5887694067901799
Deaths,Europe,Male,90 to 94,Cocaine use disorders,Number,2015,0.3761032737275133,0.4806798322271762,0.2869390885407304
Deaths,Europe,Female,90 to 94,Cocaine use disorders,Number,2015,0.4622972039742111,0.6167052184105469,0.32935026660380073
Deaths,Europe,Male,95 plus,Cocaine use disorders,Number,2015,0.04913632245148164,0.057449276123554834,0.03899365630308529
Deaths,Europe,Female,95 plus,Cocaine use disorders,Number,2015,0.23429130652896046,0.31489585382690877,0.1617085994672659
Deaths,Europe,Male,10 to 14,Amphetamine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Europe,Female,10 to 14,Amphetamine use disorders,Number,2015,0.0,0.0,0.0
Deaths,Europe,Male,15 to 19,Amphetamine use disorders,Number,2015,21.68113550838531,24.281207491965123,19.778156415549606
Deaths,Europe,Female,15 to 19,Amphetamine use disorders,Number,2015,9.732437528229804,10.689487271470176,8.93157276400225
Deaths,Europe,Male,20 to 24,Amphetamine use disorders,Number,2015,86.27646219402845,94.7555461278162,79.24493599325639
Deaths,Europe,Female,20 to 24,Amphetamine use disorders,Number,2015,22.377720968326777,24.82193335626831,19.970105350967128
Deaths,Europe,Male,25 to 29,Amphetamine use disorders,Number,2015,189.6057187057692,208.97099836183037,174.29683360991527
Deaths,Europe,Female,25 to 29,Amphetamine use disorders,Number,2015,40.31504648292838,44.33215705521812,36.31393313455477
Deaths,Europe,Male,30 to 34,Amphetamine use disorders,Number,2015,132.71989024906745,149.03536044645745,120.71941152124539
